kode,nama_tender,instansi,status_tender,hps,5,6,7,8,9,10,11,12,13,kategori,pagu,hps_detail,nama_pemenang,alamat_pemenang,npwp_pemenang,penawaran_pemenang,preprocessing
147119,Pengadaan Pembangunan 1 (satu) Unit Kapal Penyelamatan (Rescue Boat) Bahan Aluminium Panjang 40 Meter untuk Kantor SAR Padang,Badan SAR Nasional,Tender Sudah Selesai,"44,4 M",Prakualifikasi Dua Tahap,Lelang Umum,Sistem Nilai,Pekerjaan Konstruksi - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 44.400.000.000,00","Rp 44.352.000.000,00",PT. CITRA SHIPYARD,"Kavling 20 Sei Lekop, Sagulung, Tanjung Uncang, Batam  - Batam (Kota) - Kepulauan Riau",02.537.927.2-217.000,,pengadaan pembangunan 1 satu unit kapal penyelamatan rescue boat bahan aluminium panjang 40 meter kantor sar padang
145119,"Pelelangan Ulang Sewa Transfer Data Penelitian dan Sewa VPN Backbone Bandung Remote (Sumedang, Pameungpeuk, Kototabang, Pontianak, Watukosek, Biak, Manado) <span class='label label-warning'>Tender Ulang</span>",Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"638,8 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,1,"Rp 715.000.000,00","Rp 638.801.000,00",PT. SKYLINE SEMESTA,"Jl. Terusan Mulyasari  No 8 RT.001 RW,003 Kelurahan Sukagalih Kec. Sukajadi  - Bandung (Kota) - Jawa Barat",21.083.437.0-428.000,"Rp 477.814.150,00",pelelangan ulang sewa transfer data penelitian sewa vpn backbone bandung remote sumedang pameungpeuk kototabang pontianak watukosek biak manado span class='label label-warning tender ulang /span
143119,Pengadaan Peralatan Simulator Kendali,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"22,5 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,23,"Rp 22.550.000.000,00","Rp 22.507.690.525,00",PT. KRIDA SETIA ABADI,"JALAN TANAH ABANG III. NO. 15  JAKARTA 10160, INDONESIA  - Jakarta Pusat (Kota) - DKI Jakarta",01.396.756.7-028.000,"Rp 22.399.850.000,00",pengadaan peralatan simulator kendali
142119,Pengadaan Bahan Pengembangan TTC <span class='label label-warning'>Tender Ulang</span>,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,300 Jt,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,9,"Rp 300.000.000,00","Rp 299.984.300,00",CV. WAHYU PRATAMA ADYA,"Ruko Pulo Gebang Permai Blok D4 No.10 LT.3 R.303 Pulogebang, Cakung, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.906.537.2-006.000,"Rp 298.100.000,00",pengadaan bahan pengembangan ttc span class='label label-warning tender ulang /span
140119,Jasa Konsultansi Penyusunan Program Pelatihan <span class='label label-warning'>Seleksi Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"1,1 M",Prakualifikasi Dua File,Seleksi Umum,Kualitas dan Biaya,Jasa Konsultansi Badan Usaha - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,2,"Rp 1.147.619.000,00","Rp 1.147.619.000,00",PT. PPA CONSULTANTS,Jl. Tebet Timur Raya No.57 Jaksel  - Jakarta Selatan (Kota) - DKI Jakarta,01.320.970.5-015.000,"Rp 1.045.528.000,00",jasa konsultansi penyusunan program pelatihan span class='label label-warning seleksi ulang /span
139119,1 (satu) Paket Peralatan Observasi Geimagnet Landas Bumi ,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"1,6 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,15,"Rp 1.556.954.000,00","Rp 1.556.849.700,00",CV.CAHAYA BHAKTI,Jl. Anyer 37  - Bandung (Kota) - Jawa Barat,01.822.785.0-424.000,"Rp 1.428.460.000,00",1 satu paket peralatan observasi geimagnet landas bumi
138119,Pengadaan Data Collecting System <span class='label label-warning'>Tender Ulang</span>,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,300 Jt,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 300.000.000,00","Rp 299.998.809,00",PT. Indonesia Comnets Plus,"Gedung PLN Jl. KH Abdul Rochim Kuningan Barat 1, Mampang Prapatan  - Jakarta Selatan (Kota) - DKI Jakarta",01.061.190.3-051.000,"Rp 275.220.000,00",pengadaan data collecting system span class='label label-warning tender ulang /span
136119,Pengadaan Komputer Kluster <span class='label label-warning'>Tender Ulang</span>,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"1,3 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 1.300.000.000,00","Rp 1.298.532.900,00",CV.IndoComputer,ITC2 KEBON KALAPA LT3 BLOK F4 NO.7  - Bandung (Kota) - Jawa Barat,01.896.160.7.423.000,"Rp 1.196.272.000,00",pengadaan komputer kluster span class='label label-warning tender ulang /span
135119,"Pengadaan Peralatan Pendukung Teknologi Informasi (TI), Kehumasan dan Multimedia <span class='label label-warning'>Tender Ulang</span>",Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"767,3 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 824.222.800,00","Rp 767.326.410,00",PT.SYAFINA NIAGA,"RUKO GRAND BINTARO PERMAI BLOK C.5, JALAN BINTARO PERMAI RAYA NOMOR 1 JAKARTA SELATAN  - Jakarta Selatan (Kota) - DKI Jakarta",31.313.922.2-013.000,"Rp 699.325.482,00",pengadaan peralatan pendukung teknologi informasi ti kehumasan multimedia span class='label label-warning tender ulang /span
131119,Pengadaan Alat Studio,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"203,8 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,3,"Rp 256.943.000,00","Rp 203.764.000,00",PT.COMPLUS SISTEM SOLUSI,Plaza de Lumina Blok B No.5.Jl.Dharma raya Cengkareng Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta,02.417.266.0-026.000,"Rp 189.244.000,00",pengadaan alat studio
129119,Pengadaan Peralatan Komputer <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"503,8 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 658.443.000,00","Rp 503.836.000,00",CV. SUMBER SETIA ABADI,"Rukan Plaza Kota Business Centre, No 11, Lantai 2, Jl. Tiang Bendera 5, Kav. 27, RT. 004/RW.003, Kel. Roa Malaka, Kec. Tambora, Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta",02.002.011.1-032.000,"Rp 496.012.000,00",pengadaan peralatan komputer span class='label label-warning tender ulang /span
128119,Pengadaan Alat Pengolah Data <span class='label label-warning'>Tender Ulang</span>,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"197,1 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 206.000.000,00","Rp 197.120.000,00",PT. ACCESS LINTAS SOLUSI,Gedung  Centralmas Lt. 1  R.102 Jalan Palmerah Utara No. 14 Jakarta Barat 11480  - Jakarta Barat (Kota) - DKI Jakarta,02.900.144.3-031.000,"Rp 187.000.000,00",pengadaan alat pengolah data span class='label label-warning tender ulang /span
124119,Pengadaan True Hardware In The Loop System,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"399,8 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 400.000.000,00","Rp 399.802.000,00",CV. CHANDRA BERKAT ABADI,"Jl.Prof. Dr.Soepomo, SH No. 178A Rukan Royal Palace Blok C 20 Menteng Dalam - Tebet Jakarta Selatan.  - Jakarta Selatan (Kota) - DKI Jakarta",02.066.511.3-015.000,"Rp 396.550.000,00",pengadaan true hardware in the loop system
122119,Pengadaan 1(Paket) Peralatan Storage Dan Server,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,1 M,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,9,"Rp 1.040.612.000,00","Rp 1.035.691.100,00",CV. Arby Putra,Jl.Labuan No.41  - Bandung (Kota) - Jawa Barat,21.028.251.3-424.000,"Rp 923.340.000,00",pengadaan 1 paket peralatan storage server
119119,Seminar Kit Pertemuan Kordinasi LPSE Nasional dan Regional ,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"511,4 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,24,"Rp 875.000.000,00","Rp 511.350.000,00",PT. RAJAWALI AGUNG PERKASA,"Jl. Kalibaru Timur IV No. 3,Bungur  - Jakarta Pusat (Kota) - DKI Jakarta",01.935.381.2-023.000,"Rp 356.895.000,00",seminar kit pertemuan kordinasi lpse nasional regional
117119,Pengadaan Pencetakan Sertifikat,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,123 Jt,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 123.000.000,00","Rp 123.000.000,00",CV Tujuh Utama,KP. JATI PARUNG RT 004 RW 004 PARUNG PARUNG  - Bogor (Kab.) - Jawa Barat,31.213.686.4-403.000,"Rp 77.797.500,00",pengadaan pencetakan sertifikat
116119,Pengadaan Belanja Modal Peralatan dan Mesin Litbang Penginderaan Jauh untuk Mitigasi Bencana Alam <span class='label label-warning'>Tender Ulang</span>,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"931,5 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,4,,,,,,,pengadaan belanja modal peralatan mesin litbang penginderaan jauh mitigasi bencana alam span class='label label-warning tender ulang /span
114119,Pengadaan Peralatan dan Mesin Perangkat Pengolah Data dan Komunikasi (Lelang Ulang),Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"389,4 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,,,,,,,pengadaan peralatan mesin perangkat pengolah data komunikasi lelang ulang
111119,Jasa Konsultansi Pengembang Portal Inaproc,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"427,9 Jt",Prakualifikasi Dua File,Lelang Umum,Kualitas dan Biaya,Jasa Konsultansi Badan Usaha - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 430.000.000,00","Rp 427.870.000,00",PT. PAKAR SOLUSI TELEMATIKA,Jl. Bijaksana I No. 10  - Bandung (Kota) - Jawa Barat,02.244.651.2-428.000,,jasa konsultansi pengembang portal inaproc
107119,Cetak Toolkit,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"174,9 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,6,"Rp 180.000.000,00","Rp 174.900.000,00",CV. GRAFINDO MEDIA,"Jl. Pinang Raya No.52 Pondok Labu, Cilandak Jakarta Selatan  - Jakarta Selatan (Kota) - DKI Jakarta",02.654.822.2-016.000,"Rp 95.700.000,00",cetak toolkit
106119,Pengadaan Bahan Manufaktur Roket Pengorbit Satelit,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"10,3 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 10.298.665.000,00","Rp 10.295.756.735,00",PT. Subur Sakti Putera,"Jalan Tanah Abang III no. 15 Jakarta 10160, Indonesia  - Jakarta Pusat (Kota) - DKI Jakarta",01.312.987.9-028.000,"Rp 10.198.650.000,00",pengadaan bahan manufaktur roket pengorbit satelit
104119,Pengadaan Hardware Jaringan,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"397,2 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,18,"Rp 397.158.825,00","Rp 397.158.825,00",PT. PRIMA SYSTEM INTEGRATED,"Gd. Graha Kapital I Lantai Dasar, Unit SG-03, Jl. Kemang Raya No. 4, Kel. Bangka, Kec. Mampang Prapa  - Jakarta Selatan (Kota) - DKI Jakarta",03.037.181.9-012.000,"Rp 350.812.000,00",pengadaan hardware jaringan
101119,Pengadaan Simposium Nasional,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"304,5 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 595.000.000,00","Rp 304.501.120,00",PT.JASA PESTA WISATA,JL. LENGKONG KECIL NO. 4 BANDUNG  -  - ,01.935.736.7-424.000,"Rp 288.765.290,00",pengadaan simposium nasional
91119,Pengadaan Alat Pengolah Data dan Alat Komunikasi Internal dan Perlengkapan Sarana Gedung ,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"967,2 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 967.200.000,00","Rp 967.200.000,00",CV. SUMBER SETIA ABADI,"Rukan Plaza Kota Business Centre, No 11, Lantai 2, Jl. Tiang Bendera 5, Kav. 27, RT. 004/RW.003, Kel. Roa Malaka, Kec. Tambora, Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta",02.002.011.1-032.000,"Rp 823.025.500,00",pengadaan alat pengolah data alat komunikasi internal perlengkapan sarana gedung
81119,Pengadaan Peralatan Integrasi UAV,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"136,8 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,15,"Rp 140.000.000,00","Rp 136.784.735,00",CV. Pelangi Teknik,"Peni Regency I No.8 Rt01/Rw27, Kel. Mojosongo, Kec.Jebres, Kota Surakarta  - Surakarta (Kota) - Jawa Tengah",31.234.508.5-526.000,"Rp 135.300.000,00",pengadaan peralatan integrasi uav
80119,Pengadaan Mesin Potong Rumput Mobile,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"116,4 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,12,"Rp 120.000.000,00","Rp 116.380.000,00",CV. WAHYU PRATAMA ADYA,"Ruko Pulo Gebang Permai Blok D4 No.10 LT.3 R.303 Pulogebang, Cakung, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.906.537.2-006.000,"Rp 104.940.000,00",pengadaan mesin potong rumput mobile
79119,Pengadaan Jasa Langganan Internet,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"830,5 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,18,"Rp 975.000.000,00","Rp 830.500.000,00",PT Mora Telematika Indonesia,"Grha 9 Lantai 4, Jl. Panataran No. 9, Proklamasi, Menteng, Jakarta Pusat 10320  - Jakarta Pusat (Kota) - DKI Jakarta",01.973.886.3-007.000,"Rp 570.000.000,00",pengadaan jasa langganan internet
78119,Pengadaan AC Split,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"178,7 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 180.000.000,00","Rp 178.698.960,00",CV. WAHYU PRATAMA ADYA,"Ruko Pulo Gebang Permai Blok D4 No.10 LT.3 R.303 Pulogebang, Cakung, Jakarta Timur  - Jakarta Timur (Kota) - DKI Jakarta",02.906.537.2-006.000,"Rp 172.260.000,00",pengadaan ac split
76119,Pengadaan Alat Pengolah Data,Kementerian Koordinator Bidang Perekonomian,Tender Sudah Selesai,"840,4 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 863.500.000,00","Rp 840.400.000,00",PT. ACCESS LINTAS SOLUSI,Gedung  Centralmas Lt. 1  R.102 Jalan Palmerah Utara No. 14 Jakarta Barat 11480  - Jakarta Barat (Kota) - DKI Jakarta,02.900.144.3-031.000,"Rp 816.200.000,00",pengadaan alat pengolah data
70119,Pengadaan Jasa Penyelenggaraan Pelatihan Untuk Instruktur (ToT),Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"1,1 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,7,"Rp 1.090.076.000,00","Rp 1.090.076.000,00",PT. EXPANINDO GUNA RINGGAS SEJAHTERA,"EightyEight@kasablanca, Tower Lt. 38, Unit A-D Floor, Jl. Raya Casablanca Kav. 88  - Jakarta Selatan (Kota) - DKI Jakarta",02.901.415.6-063.000,"Rp 955.561.200,00",pengadaan jasa penyelenggaraan pelatihan instruktur tot
69119,Pengadaan Hardware untuk Peningkatan Kapasitas Sistem e-Procurement,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"1,2 M",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,14,"Rp 1.200.000.000,00","Rp 1.200.000.000,00",PT ACCESS MICRO SISTEM,Gedung Centralmas Pacific Lt. 1 Suite 101 Jalan Palmerah Utara No. 14 Palmerah  - Jakarta Barat (Kota) - DKI Jakarta,03.093.707.2-031.000,"Rp 961.861.428,00",pengadaan hardware peningkatan kapasitas sistem e-procurement
67119,Pengadaan Jasa Sewa Mesin Foto Copy,Lembaga Penerbangan Dan Antariksa Nasional (LAPAN),Tender Sudah Selesai,"123,4 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,16,"Rp 200.000.000,00","Rp 123.420.000,00",SETIAWAN KUMALAGIRI,"Jl. Suryopranoto No. 2, Komplek Harmoni Plaza Blok K-6  - Jakarta Pusat (Kota) - DKI Jakarta",01.621.782.0-029.000,"Rp 117.249.000,00",pengadaan jasa sewa mesin foto copy
66119,Pengadaan Jasa Penyelenggaraan Pelatihan Bagi Pengelola Pelatihan di Badiklat/LPP (MOT),Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"236,8 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,4,"Rp 236.800.000,00","Rp 236.800.000,00",PT.JASA PESTA WISATA,JL. LENGKONG KECIL NO. 4 BANDUNG  -  - ,01.935.736.7-424.000,"Rp 229.658.000,00",pengadaan jasa penyelenggaraan pelatihan pengelola pelatihan badiklat/lpp mot
65119,Pengadaan Seminar Kit Kegiatan Sosialisasi Peraturan Perundang-Undangan Barang/Jasa,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"222,3 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pengadaan Barang - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,1,"Rp 225.000.000,00","Rp 222.300.000,00",CV. MAS TEXTILE,"Jl. Raya Purwakarta No. 342 Kp. Cilio Desa Tagog Apu Kec. Padalarang, Kab. Bandung Barat, Jawa Barat  - Bandung Barat (Kab.) - Jawa Barat",31.400.533.1-002.000,"Rp 180.180.000,00",pengadaan seminar kit kegiatan sosialisasi peraturan perundang-undangan barang/jasa
62119,Sewa Internet Untuk Operasional e-Procurement <span class='label label-warning'>Tender Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,450 Jt,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 450.000.000,00","Rp 450.000.000,00",PT. CYBER NETWORK INDONESIA,"Gedung Cyber Lt. 9, Jl. Kuningan Barat No. 8, RT/RW. 001/003 Kel. Kuningan Barat, Kec. Mampang Prapatan, Jakarta Selatan 12710  - Jakarta Selatan (Kota) - DKI Jakarta",02.427.219.7-014.000,"Rp 249.480.000,00",sewa internet operasional e-procurement span class='label label-warning tender ulang /span
61119,Sewa Internet Untuk Operasional Sistem Pengamanan Pertukaran Dokumen  <span class='label label-warning'>Tender Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,198 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,10,"Rp 198.000.000,00","Rp 198.000.000,00",Jasa Jejaring Wasantara,Graha Surveyor Indonesia Lt.3. Suite 303. Jl. Jend. Gatot Subroto Kav.56.Jakarta Selatan.  - Jakarta Selatan (Kota) - DKI Jakarta,01.732.837.8-031.000,"Rp 145.200.000,00",sewa internet operasional sistem pengamanan pertukaran dokumen span class='label label-warning tender ulang /span
60119,Langganan Internet <span class='label label-warning'>Tender Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,198 Jt,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,20,"Rp 198.000.000,00","Rp 198.000.000,00",Jasa Jejaring Wasantara,Graha Surveyor Indonesia Lt.3. Suite 303. Jl. Jend. Gatot Subroto Kav.56.Jakarta Selatan.  - Jakarta Selatan (Kota) - DKI Jakarta,01.732.837.8-031.000,"Rp 145.200.000,00",langganan internet span class='label label-warning tender ulang /span
57119,Pengadaan Sewa Mesin Fotocopy <span class='label label-warning'>Tender Ulang</span>,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"184,8 Jt",Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2012,1,Nilai Kontrak belum dibuat,0.0,0.0,0,20,"Rp 300.000.000,00","Rp 184.800.000,00",PT. Trimulia Nugraha,jl. Cilandak KKO RT. 005/05 No. 147 Jakarta Selatan  - Jakarta Timur (Kota) - DKI Jakarta,02.072.785.5-009.000,"Rp 128.040.000,00",pengadaan sewa mesin fotocopy span class='label label-warning tender ulang /span
46119,Pengadaan Cetak Buku Refresh Management Training,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"220,6 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Jasa Lainnya - TA 2011,1,Nilai Kontrak belum dibuat,0.0,0.0,0,8,"Rp 540.000.000,00","Rp 220.566.500,00",CV Rhema Makmur,jl. Pulo asem raya no 65  - Jakarta Timur (Kota) - DKI Jakarta,02.245.283.3-003.000,"Rp 72.672.500,00",pengadaan cetak buku refresh management training
43119,"Pengadaan Interior Built In, Interior dan Partisi Lantai 9 <span class='label label-warning'>Tender Ulang</span>",Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,Tender Sudah Selesai,"275,6 Jt",Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,Pekerjaan Konstruksi - TA 2011,1,Nilai Kontrak belum dibuat,0.0,0.0,0,19,"Rp 282.000.000,00","Rp 275.588.500,00",PT. Desaku Abadi,"Jl. Kedoya Raya No.53, Kedoya Selatan, Kebon Jeruk, Jakarta Barat  - Jakarta Barat (Kota) - DKI Jakarta",01.724.673.7-039.000,"Rp 235.149.750,00",pengadaan interior built in interior partisi lantai 9 span class='label label-warning tender ulang /span
